pais,country_code,year,pib_per_capita_ppc,formacao_bruta_capital_fixo_percent_pib,matricula_ensino_secundario_percent,comercio_percent_pib,investimento_estrangeiro_direto_percent_pib,populacao_total,emprego_industria_percent_emprego_total,valor_agregado_industrial_percent_pib,fonte_dados,fator_institucional_pca
Afghanistan,AFG,2009,2565.02208584099,,44.2999496459961,46.7098945514103,0.45188914562189,27466101.0,15.7209119699527,21.8971222069406,ambos,-3.978006804905169
Afghanistan,AFG,2010,2848.58606111495,,50.4406204223633,46.7098945514103,1.20311798981139,28284089.0,16.9843225135611,21.1514206977128,ambos,-4.006268420816864
Afghanistan,AFG,2011,2757.05258747725,,52.4474296569824,46.7098945514103,0.293025179616803,29347708.0,17.5647106902863,22.7402524820273,ambos,-4.006268420816864
Afghanistan,AFG,2012,2985.31914452845,,54.372859954834,46.7098945514103,0.285440893554571,30560034.0,18.922538408842,21.1578071539751,ambos,-4.006268420816864
Afghanistan,AFG,2013,3046.57993117128,,54.8833694458008,46.7098945514103,0.239801184405551,31622704.0,21.3458275277614,20.4446053132561,ambos,-4.006268420816864
Afghanistan,AFG,2014,3017.94254424696,,54.2936515808105,46.7098945514103,0.209664794672203,32792523.0,23.8556617856929,21.2296632181805,ambos,-3.99109099101842
Afghanistan,AFG,2015,2967.692067153,,53.1501083374023,46.7098945514103,0.88400046336123,33831764.0,22.6191439151609,22.1240424906926,ambos,-3.927486477754208
Afghanistan,AFG,2016,2958.7853992308,,53.4350395202637,46.7098945514103,0.516606084523093,34700612.0,21.3484268966527,10.4668076938201,ambos,-3.9390004170856097
Afghanistan,AFG,2017,2952.99891598909,,55.5364303588867,46.7098945514103,0.274796791572807,35688935.0,20.1948976002105,10.0518739969063,ambos,-3.9390004170856097
Afghanistan,AFG,2018,2902.39211285546,,57.3578491210938,46.7098945514103,0.661572217787196,36743039.0,19.3764202039082,13.3872469597976,ambos,-3.917019160265402
Afghanistan,AFG,2019,2927.2451435353,11.4556283331357,57.3578491210938,46.7098945514103,0.124495985291258,37856121.0,18.6092921833009,14.0581123697768,ambos,-3.92329951935689
Afghanistan,AFG,2020,2769.68574507111,11.4556283331357,57.3578491210938,46.7098945514103,0.0649939571808755,39068979.0,18.4813133384578,12.9525996015547,ambos,-3.92329951935689
Afghanistan,AFG,2021,2144.16657002819,12.9867036666422,57.3578491210938,51.4117163747271,0.144466946606861,40000412.0,19.6166325981684,14.2736570191788,ambos,-3.7725653470403526
Afghanistan,AFG,2022,1981.71016810561,16.6684717100358,57.3578491210938,72.8854696086536,0.1047304518938682,40578842.0,19.0365082146219,16.0503677223963,ambos,-3.485078583440237
Afghanistan,AFG,2023,1983.81261992909,15.2435765521019,59.6136016845703,67.5846651516385,0.1047304518938682,41454761.0,19.2101817019298,13.4498227120978,ambos,-3.392996596804517
,AFG,2024,,,,,,,,,apenas_qualitativo,-3.520729447449348
,AGO,1996,,,,,,,,,apenas_qualitativo,-4.0952066908240665
,AGO,1997,,,,,,,,,apenas_qualitativo,-0.258905082712189
Angola,AGO,1998,6895.02600537711,,11.8974800109863,90.5708209731095,17.1216116785351,15159370.0,8.12105970898596,,ambos,-4.421158884817151
Angola,AGO,1999,6817.05713550008,,11.7708902359009,90.5708209731095,40.1672485630423,15667235.0,8.13486660560372,,ambos,-0.34147963852377033
Angola,AGO,2000,6796.40633958013,,13.3690700531006,90.5708209731095,9.62386615038711,16194869.0,8.20603868855657,,ambos,-4.408120797057428
Angola,AGO,2001,6848.68325514498,31.2698913492111,15.0013399124146,90.5708209731095,24.0090757001341,16747208.0,8.33507374705519,51.9196521931075,ambos,-0.34147963852377033
Angola,AGO,2002,7523.81291488042,31.2698913492111,16.1495990753174,90.5708209731095,10.0713557339551,17327699.0,8.54340624924814,51.9196521931075,ambos,-4.3128986308759645
Angola,AGO,2003,7518.88948314505,30.3441930863904,16.1495990753174,90.6807161820483,17.5840588571176,17943712.0,8.62199732388659,48.9228549611473,ambos,-4.122454298513037
Angola,AGO,2004,8081.75707952672,31.1805304545116,16.1495990753174,90.3860384733605,8.13849032848245,18600423.0,8.67996009269596,50.2978770697738,ambos,-3.4253526114570927
Angola,AGO,2005,8895.37660461036,28.9849966736527,16.1495990753174,95.3414592884703,-3.14962046173322,19291161.0,8.43674078354355,56.1242984191149,ambos,-3.2815501679120676
Angola,AGO,2006,9588.82238860962,22.8887255074739,16.1495990753174,84.6246041171541,-0.0643009490167298,20015279.0,8.09957490631862,54.2214232962716,ambos,-3.2687100519779824
Angola,AGO,2007,10437.5899897179,26.2503761127983,16.1495990753174,97.2256306999958,-1.22312266225132,20778561.0,7.82226626281896,57.905278239704,ambos,-2.9110812759561355
Angola,AGO,2008,11134.7047183666,30.5810596692926,22.7990207672119,108.680408741993,1.69952793928946,21578655.0,7.42690030278263,56.2078263483829,ambos,-2.349583796165939
Angola,AGO,2009,10933.2712187989,43.0003971409803,24.3320198059082,102.263183257986,2.69909240017807,22414773.0,7.09450441578545,40.9723218323879,ambos,-2.2257821395953346
Angola,AGO,2010,11077.1301919405,28.9194518919902,28.2108038778932,90.9940631355109,-3.37761927933748,23294825.0,7.0405739661303,48.5501387093455,ambos,-2.1112887599469543
Angola,AGO,2011,11037.6388778577,27.4418409025884,29.6869517832747,89.0369443425845,-2.40838836782517,24218352.0,6.9394565049925,52.1706630052286,ambos,-2.2586632771673116
Angola,AGO,2012,11519.9933863364,27.7888811657442,29.6869517832747,81.9394785486361,-1.02012839058611,25177394.0,6.9950871766761,53.3611036467722,ambos,-2.2918614214203687
Angola,AGO,2013,11626.1877218484,27.1594384976734,29.6869517832747,77.3498013716078,-4.78350487024797,26165620.0,6.93737457871224,50.3750405397121,ambos,-2.436454743054824
Angola,AGO,2014,11721.664415634,28.4327573552977,29.6869517832747,69.5801424481147,2.38352427018273,27160769.0,6.90546973987979,43.9966362099567,ambos,-2.504405463665343
Angola,AGO,2015,11392.9059344932,29.0721207527156,29.6869517832747,54.9793808779835,9.7795154502448,28157798.0,6.97823990911923,36.7338841349078,ambos,-2.6474339516324585
Angola,AGO,2016,10805.7122533667,30.0761762522923,54.4167987304753,47.0155661405313,-0.299804386002375,29183070.0,6.9647108250222,37.3943513261608,ambos,-2.708421774365291
Angola,AGO,2017,10414.2358842987,29.1318691032117,54.4167987304753,45.6643423539921,-8.76696380208172,30234839.0,6.97317514233434,37.0989345106935,ambos,-2.601685668852425
Angola,AGO,2018,10000.9443772509,24.159251809913,54.4167987304753,58.916480075976,-7.21246216123288,31297155.0,6.91352320117387,41.1891594014386,ambos,-2.2794263814141718
Angola,AGO,2019,9648.01103767178,24.5904860348098,54.4167987304753,60.7148243336685,-5.07649440156737,32375632.0,6.91048084459406,42.2251045134162,ambos,-2.191618245362676
Angola,AGO,2020,8960.33797242389,19.551921802528,54.4167987304753,54.3442286847189,-3.17143620765821,33451132.0,6.22112630329174,36.7098511285088,ambos,-2.173028278642214
Angola,AGO,2021,8862.28133314521,15.959365647445,53.1351542727131,61.5262136695806,-5.47403409372737,34532429.0,5.71757267555681,38.1721950958541,ambos,-2.2273199717198287
Angola,AGO,2022,8950.14259255142,14.1370359060667,53.1351542727131,55.2547732713835,-5.02899288556058,35635029.0,7.02747877022109,34.9333591780179,ambos,-2.0502623970238054
Angola,AGO,2023,8788.26106439635,12.2907549674003,51.4839046246776,53.033483632308,-1.97786390222726,36749906.0,7.06703901240925,35.1292267229987,ambos,-2.26691308749568
,AGO,2024,,,,,,,,,apenas_qualitativo,-2.368939080698908
,AIA,2004,,,,,,,,,apenas_qualitativo,2.555333410087721
,AIA,2005,,,,,,,,,apenas_qualitativo,3.946965319925285
,AIA,2006,,,,,,,,,apenas_qualitativo,4.11930143366212
,AIA,2007,,,,,,,,,apenas_qualitativo,4.11930143366212
,AIA,2008,,,,,,,,,apenas_qualitativo,4.11930143366212
,AIA,2009,,,,,,,,,apenas_qualitativo,4.012392963368395
,AIA,2010,,,,,,,,,apenas_qualitativo,4.202837295731323
,AIA,2011,,,,,,,,,apenas_qualitativo,4.202837295731323
,AIA,2012,,,,,,,,,apenas_qualitativo,4.202837295731323
,AIA,2013,,,,,,,,,apenas_qualitativo,4.202837295731323
,AIA,2014,,,,,,,,,apenas_qualitativo,2.3291855026061725
,AIA,2015,,,,,,,,,apenas_qualitativo,2.3291855026061725
,AIA,2016,,,,,,,,,apenas_qualitativo,2.4281261731826187
,AIA,2017,,,,,,,,,apenas_qualitativo,2.194883069986179
,AIA,2018,,,,,,,,,apenas_qualitativo,2.194883069986179
,AIA,2019,,,,,,,,,apenas_qualitativo,2.384942553724627
,AIA,2020,,,,,,,,,apenas_qualitativo,2.2190206841660354
,AIA,2021,,,,,,,,,apenas_qualitativo,2.2190206841660354
,AIA,2022,,,,,,,,,apenas_qualitativo,2.586205876202639
,AIA,2023,,,,,,,,,apenas_qualitativo,2.6812357035986394
,AIA,2024,,,,,,,,,apenas_qualitativo,2.6812357035986394
Albania,ALB,1996,5563.79315082011,22.8277475804894,68.9900970458984,44.4117820054663,2.78560468452093,3168033.0,15.2348298615604,19.2241466662591,ambos,0.16640026102966143
Albania,ALB,1997,4943.00399871118,20.8152471481861,69.0590515136719,44.7293780649181,2.07092049927343,3148281.0,15.6294319848081,20.209552986729,ambos,-0.33278758001728814
Albania,ALB,1998,5387.56822958918,22.2095424976303,70.3278579711914,47.1306266993222,1.73091617857629,3128530.0,15.2196353801216,16.9172110795014,ambos,-0.14698262192049244
Albania,ALB,1999,6086.00863561374,24.315483594315,70.4011001586914,49.8954184095195,1.25458994529204,3108778.0,15.6087309242592,18.5232144781417,ambos,-0.36755581404321735
Albania,ALB,2000,6582.01638790869,32.3834710002936,70.3186492919922,61.6092610436407,3.9893207113692,3089027.0,16.1971843747112,21.712185305831,ambos,-0.47507239560082754
Albania,ALB,2001,7232.99054955267,36.874485838279,72.4845733642578,64.2474462587009,5.10708868615592,3060173.0,16.3141121165524,24.386649861103,ambos,-0.4457843406015576
Albania,ALB,2002,7590.49000137636,36.0225168477628,74.5389175415039,65.9914650336802,2.99003115858884,3051010.0,16.8320593686626,26.2383265737354,ambos,0.5226319295713582
Albania,ALB,2003,8025.28131314895,36.1844107733044,77.751823425293,64.8232150960777,3.06868730168473,3039616.0,16.4085704094112,27.084687755804,ambos,0.5739443620115233
Albania,ALB,2004,8483.29399553028,38.171113638681,78.9801864624023,65.0379383187697,4.60782278585291,3026939.0,17.3012615655709,27.7299752177294,ambos,0.46237095016430996
Albania,ALB,2005,8964.31799702863,38.4528885210446,82.9714279174805,69.1162926602322,3.17899814544722,3011487.0,17.299571815668,28.1372131604488,ambos,-1.2833928198224636
Albania,ALB,2006,9564.02920336839,38.3733064639202,84.3257675170898,72.2019089483674,3.55321913781567,2992547.0,17.2245484850272,28.4284255205783,ambos,-0.9970305507057385
Albania,ALB,2007,10262.9667962049,36.4450920497709,86.2188568115234,79.9119008919954,5.86740351847628,2970017.0,17.550610754289,28.5772545670045,ambos,-1.0922527168872025
Albania,ALB,2008,11056.3517677907,35.0619928502369,87.8338394165039,75.2485472798728,9.40665320050491,2947314.0,17.8328768802176,28.5616497223775,ambos,-1.040100365848309
Albania,ALB,2009,11430.6220336089,34.46966714051,89.3157196044922,73.3213575646169,10.9068201480963,2927519.0,18.7246763763702,27.5678722962167,ambos,-1.135322532029773
Albania,ALB,2010,11829.0532917923,30.1746231779397,93.6818237304688,75.5325329687378,9.01744998049889,2913021.0,19.1397026913713,27.4749142839601,ambos,-1.0944789511128303
Albania,ALB,2011,12153.1140578808,31.6903461775522,95.4705276489258,80.6989985298954,8.08329285826067,2905195.0,18.7716469479636,26.9409865024688,ambos,-1.5619931177528044
Albania,ALB,2012,12463.5700560026,28.6230804126196,97.6086120605469,76.9683583166821,7.49597513325321,2860708.0,17.032465162256,25.4077242038709,ambos,-1.4740980895144022
Albania,ALB,2013,12873.4832044649,27.8069449555149,102.903209514161,75.7506185619748,9.80035898039468,2816902.0,17.3225314643974,25.506803612245,ambos,-1.1100494499553335
Albania,ALB,2014,13366.5595256489,26.5299242007892,103.321377531566,75.0212023084129,8.64846635716115,2773767.0,18.4257498114066,23.8286690584956,ambos,-0.9022210005794409
Albania,ALB,2015,13876.81917653,26.0810405275666,102.440729325166,71.2794476606014,8.62740636982337,2731293.0,19.0473630948189,24.4814091473313,ambos,-0.8548920483705357
Albania,ALB,2016,14643.4892877063,25.626746695952,99.170755047578,74.0144504546815,8.71147225448456,2689469.0,20.1110874006493,23.8670178864359,ambos,-0.6033644990356392
Albania,ALB,2017,15359.4611530571,26.2596685681188,97.5743697537481,76.7873817898989,7.71411336285186,2648285.0,19.9460669086892,22.9533327106507,ambos,-0.5044788423871329
Albania,ALB,2018,16170.990493278,25.9195838592949,98.822387862215,75.6940783717425,7.83109146132114,2607733.0,20.2315679947359,23.7535886253159,ambos,-0.4827486961209274
Albania,ALB,2019,16761.1925261726,24.6048342032887,99.01515356567,75.382128932689,7.70621465029911,2567801.0,20.5490004183011,22.9655210859374,ambos,-0.4886542354910418
Albania,ALB,2020,16457.7872245882,25.1975755428037,95.9294474518951,59.5206994391875,7.01865154497786,2528480.0,20.896682708558,23.4687164183412,ambos,-0.6238698557926411
Albania,ALB,2021,18212.8702466686,27.2150561792836,97.665033031442,75.5904040905009,6.75791457973236,2489762.0,21.7682443587448,22.4341412350759,ambos,-0.8122457327461202
Albania,ALB,2022,19388.8731331744,25.6948129442746,97.3224714726407,84.6980435944865,7.57934042905775,2451636.0,22.2495025218655,23.0250522159549,ambos,-0.7791607180044356
Albania,ALB,2023,20481.0358398226,24.2865145867852,96.1368771236947,82.3524933990723,6.90036950940795,2414095.0,21.6488726713231,23.160711973189,ambos,-0.6820501633292756
,ALB,2024,,,,,,,,,apenas_qualitativo,-0.5748261085836633
,AND,1996,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,1997,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,1998,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,1999,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2000,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2001,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2002,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2003,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2004,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2005,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2006,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2007,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2008,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2009,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2010,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2011,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2012,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2013,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2014,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2015,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2016,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2017,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2018,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2019,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2020,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2021,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2022,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2023,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,AND,2024,,,,,,,,,apenas_qualitativo,1.3120670614609387e-16
,ANT,2004,,,,,,,,,apenas_qualitativo,2.256647871311673
,ANT,2005,,,,,,,,,apenas_qualitativo,2.913594878122608
,ANT,2006,,,,,,,,,apenas_qualitativo,3.0298338856462657
,ANT,2007,,,,,,,,,apenas_qualitativo,3.0298338856462657
,ANT,2008,,,,,,,,,apenas_qualitativo,3.0298338856462657
,ANT,2009,,,,,,,,,apenas_qualitativo,2.743780416864147
,ANT,2010,,,,,,,,,apenas_qualitativo,2.743780416864147
,ANT,2011,,,,,,,,,apenas_qualitativo,2.743780416864147
,ANT,2012,,,,,,,,,apenas_qualitativo,2.743780416864147
,ANT,2013,,,,,,,,,apenas_qualitativo,2.743780416864147
,ARE,1996,,,,,,,,,apenas_qualitativo,0.25081997277645607
,ARE,1997,,,,,,,,,apenas_qualitativo,-0.015527444530685348
,ARE,1998,,,,,,,,,apenas_qualitativo,0.4072770258931369
,ARE,1999,,,,,,,,,apenas_qualitativo,0.07573916978737853
,ARE,2000,,,,,,,,,apenas_qualitativo,0.4072770258931369
,ARE,2001,,,,,,,,,apenas_qualitativo,0.07573916978737853
,ARE,2002,,,,,,,,,apenas_qualitativo,0.8355815199123492
,ARE,2003,,,,,,,,,apenas_qualitativo,0.8355815199123492
,ARE,2004,,,,,,,,,apenas_qualitativo,0.8355815199123492
,ARE,2005,,,,,,,,,apenas_qualitativo,0.8355815199123492
,ARE,2006,,,,,,,,,apenas_qualitativo,0.7659742589846832
,ARE,2007,,,,,,,,,apenas_qualitativo,0.6017593156537423
,ARE,2008,,,,,,,,,apenas_qualitativo,0.6670200552671428
,ARE,2009,,,,,,,,,apenas_qualitativo,0.4243373770074729
,ARE,2010,,,,,,,,,apenas_qualitativo,0.5070711606839552
,ARE,2011,,,,,,,,,apenas_qualitativo,0.4639909439784505
,ARE,2012,,,,,,,,,apenas_qualitativo,0.4639909439784505
,ARE,2013,,,,,,,,,apenas_qualitativo,0.46085076443270645
,ARE,2014,,,,,,,,,apenas_qualitativo,0.47147715277743574
,ARE,2015,,,,,,,,,apenas_qualitativo,0.6950129584632808
,ARE,2016,,,,,,,,,apenas_qualitativo,1.1272894502146207
,ARE,2017,,,,,,,,,apenas_qualitativo,1.2193714368503406
,ARE,2018,,,,,,,,,apenas_qualitativo,1.22303508432636
,ARE,2019,,,,,,,,,apenas_qualitativo,1.3294031638011274
,ARE,2020,,,,,,,,,apenas_qualitativo,1.2521909754093001
,ARE,2021,,,,,,,,,apenas_qualitativo,1.2138667912738978
,ARE,2022,,,,,,,,,apenas_qualitativo,1.2616731130595504
,ARE,2023,,,,,,,,,apenas_qualitativo,1.2370079564570524
,ARE,2024,,,,,,,,,apenas_qualitativo,1.5910909111946763
Argentina,ARG,1996,21695.5949515372,18.0821812623381,78.4926071166992,21.5064684057215,2.55320340608332,35513793.0,22.7531200018174,26.5925606398683,ambos,0.39108923454065836
Argentina,ARG,1997,23172.1583398342,19.37012354068,74.4772796630859,23.3361788437439,3.12787793868196,35947791.0,23.3670723053796,27.1791508883114,ambos,0.08877725754710189
Argentina,ARG,1998,23783.1017185449,19.9349616865126,80.6520309448242,23.3500279730689,2.43876896154487,36372860.0,22.8243117504604,26.7121357626278,ambos,0.09337700075780957
Argentina,ARG,1999,22714.5111302701,18.0140244001369,92.2904663085938,21.3827449624898,8.46058217133802,36794682.0,21.7393029257151,26.1936304991129,ambos,0.18873593037164788
Argentina,ARG,2000,22281.3814299958,16.192649393261,96.2141189575195,22.6224447777343,3.66579059535379,37213984.0,20.9340237882204,25.9908360111364,ambos,0.14377240142480371
Argentina,ARG,2001,21066.4581290433,14.1791183183273,97.6240463256836,21.8522554515453,0.806164134759348,37624825.0,20.2977811255828,25.2434339827333,ambos,0.2408882814105415
Argentina,ARG,2002,18571.7020471274,11.9606480900889,96.9965667724609,41.7527243585642,2.19895819502207,38029349.0,18.6580046727594,30.5577370913046,ambos,-1.0947167379634135
Argentina,ARG,2003,20005.1385113465,15.1375075649857,96.0464477539062,40.6447480311085,1.29481086883944,38424282.0,20.2486924367082,32.6450990996503,ambos,-0.8236742527131489
Argentina,ARG,2004,21591.449396517,15.8937872782322,95.4575576782227,40.692646108947,2.5050175164097,38815916.0,20.5642297662723,28.816922006834,ambos,-0.3206292403437132
Argentina,ARG,2005,23262.4075792816,17.3511468951153,93.6376724243164,40.5512709706238,2.64935441452167,39216789.0,21.1426475358338,28.6263140439084,ambos,-0.24989732414729196
Argentina,ARG,2006,24877.2493922296,18.3311867225446,92.4075775146484,40.4334798719151,2.38106854489628,39622115.0,21.5732443105464,29.2032796652469,ambos,-0.5045933679561673
Argentina,ARG,2007,26850.6645932771,19.5160791570053,92.1874084472656,40.945170618571,2.25129423568361,40016763.0,21.8987928729188,27.4152361334783,ambos,-0.40379833417458394
Argentina,ARG,2008,27658.4853446831,19.0101609779701,93.183219909668,40.4026733790382,2.68990096507093,40424148.0,22.0818356602783,26.2724599395946,ambos,-0.30300312229993615
Argentina,ARG,2009,25747.1976809995,15.581752639827,96.4056777954102,34.0571269054879,1.20643922647566,40854831.0,21.3553224451483,25.2842047993735,ambos,-0.5362108427803535
Argentina,ARG,2010,28056.2570212342,16.6414661565525,99.0709991455078,34.9710132635696,2.67516171886535,41288694.0,21.5819580824783,25.2587762576722,ambos,-0.5252202143702496
Argentina,ARG,2011,29425.7593876084,17.2482847013515,100.884559631348,35.2061549999644,2.04465997872008,41730660.0,22.3936079441824,25.2126976058843,ambos,-0.6204423805517135
Argentina,ARG,2012,28825.9666865361,15.8575254186347,102.709991455078,30.5265423717108,2.80667189982932,42161721.0,22.1242387014808,24.4290570649122,ambos,-1.021798301893789
Argentina,ARG,2013,29227.6601818437,16.2895111851898,104.540863037109,29.3339290021037,1.77920553648531,42582455.0,22.4740954383685,24.0058814423072,ambos,-1.0826427114391652
Argentina,ARG,2014,28200.8152571318,15.9799540764527,106.038902282715,28.4067936452275,0.962406650325519,43024071.0,22.7948760583105,24.2773944936602,ambos,-1.0826427114391652
Argentina,ARG,2015,28669.2061336796,15.5647450770354,107.504867553711,22.4862260889792,1.97713461784426,43477012.0,22.3689252873984,23.153056135905,ambos,-0.9352366185029793
Argentina,ARG,2016,27802.1057201498,14.2723627542237,109.598327636719,26.0938878488799,0.584748941173009,43900313.0,21.5725405836968,22.0541072112108,ambos,-0.09429555416999129
Argentina,ARG,2017,28334.904184742,15.1621987548244,110.377799987793,25.2896011376779,1.78936504083806,44288894.0,21.1329975687179,21.782123219335,ambos,0.22335816090749203
Argentina,ARG,2018,27367.115094108,15.2510495001607,109.671241760254,30.7625359549926,2.23253157689253,44654882.0,20.7848673724352,23.7195923321304,ambos,0.25848555698632747
